Millis,Red,IR
179241,63987,107077
179290,63960,107066
179341,63919,107042
179402,63895,106997
179443,63877,107004
179494,63873,106995
179545,63893,106986
179602,63852,106963
179647,63846,106926
179698,63819,106897
179749,63789,106871
179802,63769,106869
179851,63758,106872
179902,63710,106820
179962,63727,106834
180004,63727,106817
180055,63705,106791
180106,63712,106800
180162,63682,106771
180208,63644,106731
180259,63628,106708
180321,63589,106677
180362,63566,106676
180413,63588,106692
180464,63568,106649
180521,63536,106648
180566,63561,106654
180617,63545,106594
180668,63494,106614
180721,63536,106629
180770,63528,106584
180821,63447,106553
180882,63458,106543
180923,63434,106502
180974,63402,106501
181025,63408,106479
181082,63371,106468
181127,63356,106456
181178,63386,106482
181229,63353,106434
181281,63331,106439
181331,63361,106487
181382,63312,106389
181442,63277,106382
181484,63280,106383
181536,63267,106366
181587,63240,106329
181642,63186,106288
181689,63218,106311
181740,63232,106303
181801,63177,106269
181842,63182,106275
181893,63169,106273
181944,63115,106222
182001,63141,106243
182046,63177,106241
182097,63087,106163
182148,63039,106158
182201,63069,106174
182250,63067,106166
182301,62969,106131
182363,62968,106136
182403,62981,106122
182454,63002,106113
182505,62936,106113
182563,62944,106109
182607,62929,106085
182658,62954,106243
182709,62844,106004
182763,62837,106006
182812,62832,105996
182863,62813,105979
182922,62840,105989
182965,62840,106003
183016,62860,106036
183067,62853,106002
183122,62796,105923
183169,62776,105930
183220,62756,105863
183283,62656,105839
183322,62676,105882
183373,62695,105906
183424,62772,105921
183483,62761,105922
183526,62777,105912
183577,62712,105856
183628,62653,105837
183682,62700,105880
183730,62734,105892
183781,62608,105782
183843,62571,105768
183883,62598,105789
183934,62616,105785
183986,62508,105704
184043,62511,105718
184088,62543,105720
184139,62550,105721
184190,62499,105677
184243,62479,105672
184292,62489,105697
184343,62498,105661
184402,62452,105647
184445,62416,105614
184496,62394,105592
184547,62342,105592
184602,62367,105587
184649,62364,105601
184700,62374,105577
184751,62360,105590
184803,62367,105607
184853,62341,105535
184904,62264,105507
184962,62275,105528
185006,62281,105505
185057,62243,105513
185108,62222,105481
185162,62217,105443
185211,62205,105454
185262,62217,105459
185323,62204,105427
185364,62123,105389
185415,62130,105400
185466,62166,105395
185523,62124,105371
185568,62106,105379
185619,62108,105391
185670,62071,105348
185723,62082,105343
185772,62047,105326
185823,62033,105320
185882,62055,105316
185925,62036,105299
185976,61974,105278
186027,61980,105282
186083,62009,105276
186129,62009,105294
186180,61985,105279
186231,61978,105259
186283,61973,105231
186333,61932,105214
186384,61892,105198
186442,61877,105147
186487,61814,105152
186538,61864,105213
186589,61820,105157
186644,61800,105154
186691,61804,105178
186742,61805,105165
186803,61809,105135
186844,61720,105092
186895,61714,105109
186946,61763,105118
187003,61749,105113
187048,61695,105074
187099,61711,105066
187150,61695,105086
187203,61722,105066
187252,61662,105046
187303,61660,105063
187363,61702,105048
187405,61639,105029
187456,61600,105015
187507,61633,105020
187563,61613,104988
187609,61592,104978
187661,61570,104991
187712,61564,104963
187763,61562,104964
187814,61561,104950
187865,61568,104960
187924,61529,104932
187967,61500,104931
188018,61526,104970
188069,61508,104917
188124,61468,104897
188171,61460,104903
188222,61481,104889
188283,61469,104887
188324,61449,104883
188375,61468,104895
188426,61472,104878
188483,61429,104881
188528,61421,104894
188579,61432,104873
188630,61422,104854
188684,61399,104841
188732,61394,104850
188783,61375,104805
188843,61374,104821
188885,61377,104833
188937,61369,104821
188988,61356,104821
189043,61365,104821
189090,61348,104796
189141,61318,104806
189192,61319,104812
189243,61328,104786
189294,61304,104755
189345,61298,104768
189404,61269,104755
189447,61282,104763
189498,61271,104759
189549,61281,104739
189604,61262,104764
189651,61258,104738
189702,61266,104728
189764,61254,104722
189804,61244,104719
189855,61235,104722
189906,61211,104676
189964,61178,104676
190008,61203,104728
190059,61210,104677
190110,61166,104660
190164,61175,104677
190213,61180,104675
190264,61159,104664
190323,61142,104652
190366,61157,104645
190417,61167,104657
190468,61106,104604
190523,61111,104623
190570,61115,104630
190621,61119,104628
190672,61101,104611
190723,61105,104609
190774,61126,104595
190825,61102,104599
190884,61110,104610
190927,61079,104592
190978,61107,104603
191029,61049,104595
191085,61046,104577
191131,61041,104573
191182,61022,104588
191244,61055,104584
191285,61037,104562
191335,61025,104585
191387,61028,104583
191444,61049,104585
191489,61054,104578
191540,61008,104542
191591,61015,104550
191644,61027,104540
191693,61017,104538
191744,61003,104524
191805,60966,104531
191846,61000,104533
191897,60996,104544
191948,60986,104514
192005,60959,104509
192050,60995,104549
192101,61006,104541
192152,60975,104475
192204,60918,104463
192254,60919,104482
192305,60945,104490
192365,60932,104477
192407,60901,104454
192458,60893,104459
192509,60924,104484
192565,60931,104499
192612,60939,104492
192663,60932,104470
192724,60919,104469
192765,60911,104459
192816,60906,104466
192867,60913,104454
192924,60917,104453
192969,60901,104448
193020,60873,104420
193071,60863,104458
193124,60892,104441
193173,60870,104439
193224,60852,104439
193285,60867,104458
193326,60892,104464
193377,60867,104446
193428,60875,104436
193484,60847,104419
193530,60827,104381
193581,60829,104417
193632,60872,104421
193684,60825,104406
193734,60822,104429
193785,60839,104392
193845,60799,104378
193888,60787,104400
193939,60825,104407
193990,60823,104386
194045,60788,104371
194092,60782,104368
194143,60793,104380
194204,60794,104372
194245,60793,104361
194296,60801,104375
194347,60764,104372
194404,60790,104375
194449,60795,104379
194500,60759,104339
194551,60768,104363
194604,60777,104333
194653,60777,104334
194704,60720,104321
194764,60756,104330
194806,60764,104333
194857,60759,104332
194908,60741,104314
194964,60747,104324
195010,60737,104298
195062,60752,104332
195113,60727,104336
195166,60718,104326
195215,60698,104347
195266,60687,104323
195325,60698,104304
195368,60667,104304
195419,60681,104319
195470,60681,104317
195525,60706,104327
195572,60684,104296
195623,60697,104307
195686,60676,104318
195725,60714,104305
195776,60666,104298
195827,60694,104310
195885,60698,104296
195929,60664,104263
195980,60619,104253
196031,60688,104297
196085,60668,104274
196133,60650,104281
196184,60654,104286
196246,60652,104286
196287,60665,104287
196338,60662,104295
196389,60640,104271
196446,60628,104270
196491,60631,104261
196542,60641,104296
196593,60636,104269
196646,60613,104254
196695,60605,104263
196746,60623,104250
196805,60624,104250
196848,60618,104248
196899,60623,104265
196950,60594,104246
197005,60598,104238
197052,60592,104241
197103,60602,104237
197165,60574,104240
197205,60581,104262
197256,60563,104220
197307,60567,104240
197365,60582,104244
197409,60581,104235
197460,60565,104237
197512,60566,104234
197565,60567,104232
197614,60562,104219
197665,60548,104190
197726,60518,104195
197767,60528,104201
197818,60531,104188
197869,60516,104183
197926,60520,104185
197971,60531,104169
198022,60513,104184
198073,60535,104190
198126,60529,104193
198175,60522,104192
198226,60493,104156
198285,60492,104163
198328,60506,104170
198379,60508,104163
198430,60424,104118
198486,60467,104156
198532,60511,104171
198583,60472,104133
198634,60458,104138
198686,60490,104164
198737,60484,104113
198788,60426,104110
198845,60456,104140
198890,60476,104137
198941,60466,104126
198992,60386,104092
199045,60443,104110
199094,60421,104078
199145,60389,104092
199206,60456,104126
199247,60398,104051
199298,60362,104051
199349,60392,104089
199406,60378,104076
199451,60313,104037
199502,60375,104074
199553,60345,104055
199607,60312,104038
199655,60332,104052
199706,60355,104076
199766,60382,104069
199808,60343,104049
199859,60354,104075
199910,60356,104059
199966,60375,104080
200013,60376,104069
200064,60350,104062
200115,60339,104036
200166,60348,104048
200217,60357,104039
200268,60337,104024
200327,60302,104024
200370,60315,104053
200421,60347,104063
200472,60302,104026
200527,60302,104026
200574,60317,104024
200625,60330,104031
200686,60327,104025
200727,60279,104003
200778,60275,103989
200829,60323,104007
200887,60269,103995
200931,60266,104006
200982,60294,104014
201033,60280,103984
201087,60255,103999
201135,60277,104005
201187,60264,103997
201246,60256,103990
201289,60264,104006
201340,60266,103995
201391,60226,103972
201446,60241,103977
201493,60270,103970
201544,60237,103962
201595,60228,103995
201646,60289,104013
201697,60252,103937
201748,60153,103899
201807,60155,103930
201850,60224,103965
201901,60258,103964
201952,60175,103924
202006,60197,103943
202054,60199,103928
202105,60247,103967
202167,60261,103967
202207,60236,103934
202258,60220,103951
202309,60260,103957
202367,60244,103943
202412,60247,103983
202463,60205,103919
202514,60223,103934
202567,60262,103946
202616,60258,103943
202667,60184,103892
202726,60183,103920
202769,60248,103927
202820,60229,103919
202871,60180,103945
202928,60203,103926
202973,60224,103930
203024,60169,103911
203075,60161,103913
203128,60164,103917
203177,60205,103899
203228,60140,103893
203288,60140,103905
203330,60164,103905
203381,60189,103904
203432,60147,103880
203488,60141,103893
203534,60137,103882
203585,60138,103885
203647,60151,103855
203688,60128,103864
203739,60113,103869
203790,60126,103855
203847,60136,103872
203892,60123,103872
203943,60112,103836
203994,60115,103857
204047,60123,103851
204096,60117,103866
204147,60069,103839
204208,60071,103844
204249,60086,103821
204300,60080,103838
204351,60079,103833
204408,60079,103819
204453,60070,103825
204504,60075,103823
204555,60087,103799
204607,60055,103806
204657,60062,103838
204708,60050,103806
204768,60044,103809
204810,60037,103806
204861,60039,103792
204913,60016,103793
204968,60014,103794
205015,60018,103791
205066,60011,103778
205127,60007,103781
205168,60010,103791
205219,60020,103792
205270,60033,103792
205327,60010,103761
205372,59973,103755
205423,59967,103732
205474,60013,103785
205527,60015,103761
205576,59975,103734
205627,59945,103737
205688,59994,103757
205729,59993,103759
205780,59987,103747
205831,59971,103742
205887,59964,103759
205933,59966,103723
205984,59992,103748
206035,59972,103742
206087,59961,103741
206138,59967,103780
206189,59962,103734
206248,59971,103727
206291,59977,103740
206342,59955,103735
206393,59971,103736
206448,59984,103706
206495,59965,103723
206546,59952,103739
206609,59922,103718
206648,59967,103731
206699,59937,103739
206750,59905,103721
206809,59903,103719
206852,59941,103712
206903,59900,103695
206954,59916,103724
207008,59949,103730
207056,59947,103718
207107,59910,103722
207169,59914,103729
207209,59945,103716
207260,59926,103711
207311,59920,103718
207369,59903,103718
207414,59885,103684
207465,59905,103705
207516,59916,103703
207569,59898,103692
207618,59877,103705
207669,59882,103695
207728,59906,103697
207771,59892,103701
207822,59901,103708
207873,59905,103696
207928,59893,103705
207975,59884,103694
208026,59889,103675
208089,59828,103654
208128,59830,103666
208179,59812,103652
208230,59817,103648
208288,59815,103658
208332,59825,103663
208383,59823,103651
208434,59811,103641
208488,59808,103634
208536,59807,103642
208588,59807,103648
208649,59817,103638
208690,59814,103620
208741,59827,103665
208792,59819,103637
208849,59801,103627
208894,59774,103611
208945,59787,103658
208996,59772,103611
209049,59766,103628
209098,59795,103640
209149,59777,103620
209208,59759,103603
209251,59741,103602
209302,59757,103614
209353,59731,103595
209409,59710,103580
209455,59712,103584
209506,59772,103595
209568,59730,103580
209609,59710,103611
209659,59712,103564
209710,59710,103574
209768,59721,103589
209813,59725,103577
209864,59722,103594
209915,59702,103565
209968,59699,103558
210017,59696,103560
210068,59664,103545
210129,59692,103558
210170,59705,103559
210221,59689,103558
210272,59688,103549
210329,59679,103549
210374,59655,103516
210425,59683,103541
210476,59694,103552
210529,59703,103535
210578,59677,103553
210629,59697,103534
210689,59700,103525
210731,59674,103522
210782,59646,103536
210833,59626,103524
210889,59684,103539
210935,59681,103548
210986,59639,103538
211038,59653,103533
211089,59668,103538
211140,59672,103511
211191,59627,103524
211250,59615,103523
211293,59620,103523
211344,59651,103536
211395,59604,103509
211450,59609,103512
211497,59615,103527
211548,59614,103512
211609,59626,103491
211650,59600,103511
211701,59629,103508
211752,59633,103505
211809,59609,103503
211854,59583,103505
211905,59609,103501
211956,59580,103477
212010,59567,103483
212058,59569,103483
212109,59580,103472
212169,59569,103477
212211,59560,103478
212263,59557,103485
212314,59559,103472
212369,59572,103479
212416,59582,103480
212467,59567,103474
212518,59558,103473
212569,59569,103472
212620,59574,103468
212671,59596,103490
212730,59592,103463
212773,59596,103492
212824,59584,103501
212875,59576,103478
212930,59579,103483
212977,59589,103476
213028,59573,103485
213090,59573,103475
213130,59565,103453
213181,59571,103457
213232,59584,103474
213290,59551,103477
213334,59562,103513
213385,59575,103476
213436,59564,103462
213490,59557,103470
213539,59541,103461
213590,59563,103467
213649,59560,103445
213692,59553,103442
213743,59534,103446
213794,59540,103460
213849,59536,103456
213896,59533,103435
213947,59541,103441
213998,59527,103443
214049,59537,103442
214100,59552,103441
214151,59548,103436
214210,59537,103433
214253,59520,103424
214304,59540,103424
214355,59522,103417
214409,59518,103420
214457,59522,103414
214508,59533,103411
214570,59532,103402
214610,59528,103395
214661,59524,103422
214713,59511,103398
214770,59526,103391
214815,59537,103434
214866,59496,103375
214917,59494,103398
214970,59534,103393
215019,59526,103388
215070,59474,103396
215131,59453,103397
215172,59516,103372
215223,59470,103381
215274,59478,103385
215331,59479,103380
215376,59513,103370
215427,59455,103364
215478,59475,103352
215530,59468,103354
215580,59488,103341
215631,59476,103334
215691,59447,103345
215733,59453,103350
215784,59483,103342
215835,59483,103342
215891,59455,103340
215938,59453,103342
215989,59470,103332
216050,59466,103332
216091,59449,103325
216142,59454,103328
216193,59469,103318
216250,59466,103308
216295,59463,103317
216346,59457,103304
216397,59475,103304
216450,59461,103290
216499,59457,103305
216550,59460,103294
216611,59458,103284
216652,59462,103284
216703,59448,103296
216754,59443,103271
216810,59443,103277
216856,59441,103268
216907,59441,103266
216958,59477,103283
217010,59454,103274
217060,59441,103273
217111,59434,103274
217171,59439,103262
217214,59436,103271
217265,59445,103258
217316,59431,103238
217371,59418,103240
217418,59420,103245
217469,59435,103232
217530,59432,103222
217571,59423,103209
217622,59438,103226
217673,59423,103223
217730,59435,103213
217775,59428,103249
217826,59444,103236
217877,59417,103203
217930,59403,103182
217979,59415,103200
218030,59388,103189
218090,59426,103199
218132,59426,103191
218183,59433,103189
218234,59394,103160
218290,59388,103183
218336,59402,103157
218388,59426,103186
218439,59397,103150
218490,59391,103163
218541,59390,103200
218592,59372,103137
218651,59393,103150
218694,59358,103141
218745,59349,103156
218796,59384,103159
218851,59399,103162
218898,59345,103135
218949,59383,103156
219012,59362,103164
219051,59405,103156
219102,59372,103155
219153,59366,103149
219211,59387,103142
219255,59383,103134
219306,59349,103110
219357,59366,103121
219411,59378,103122
219459,59368,103109
219510,59332,103118
219572,59350,103127
219613,59361,103115
219664,59354,103108
219715,59334,103105
219772,59325,103109
219817,59331,103102
219868,59362,103142
219919,59341,103111
219972,59327,103102
220021,59328,103092
220072,59316,103076
220131,59336,103082
220174,59324,103079
220225,59328,103090
220276,59328,103076
220331,59327,103095
220378,59337,103085
220429,59321,103063
220491,59268,103062
220531,59278,103092
220582,59289,103065
220633,59284,103067
220691,59280,103067
220735,59288,103056
220786,59281,103075
220838,59276,103071
220891,59274,103056
220940,59274,103050
220991,59276,103040
221052,59265,103046
221093,59262,103045
221144,59276,103050
221195,59279,103027
221252,59256,103029
221297,59260,103014
221348,59279,103031
221399,59234,103005
221452,59261,103030
221501,59262,103024
221552,59224,103011
221611,59239,103023
221654,59242,103026
221705,59242,103026
221756,59215,103011
221812,59251,103004
221858,59261,103034
221909,59237,103014
221960,59236,102993
222012,59243,102996
222062,59232,102970
222114,59201,102973
222173,59218,102994
222216,59199,102990
222267,59214,103020
222318,59185,103009
222373,59188,103003
222420,59183,102996
222471,59186,103007
222532,59225,102995
222573,59169,102983
222624,59204,102978
222675,59202,102977
222732,59185,102980
222777,59166,102986
222828,59185,102975
222879,59183,102979
222933,59173,102985
222981,59158,102970
223032,59171,102974
223092,59186,102973
223134,59153,102984
223185,59144,102970
223236,59146,102967
223292,59156,102973
223339,59151,102966
223390,59136,102966
223441,59123,102952
223492,59131,102955
223543,59143,102951
223594,59131,102951
223653,59124,102931
223696,59115,102941
223747,59123,102949
223798,59111,102933
223853,59117,102945
223900,59129,102930
223951,59121,102928
224012,59115,102934
224053,59086,102908
224104,59099,102920
224155,59120,102928
224213,59104,102947
224257,59095,102967
224308,59100,102929
224359,59090,102941
224413,59094,102937
224461,59088,102936
224512,59096,102934
224572,59083,102921
224615,59077,102912
224666,59074,102926
224717,59087,102931
224772,59083,102940
224819,59077,102911
224870,59072,102919
224921,59072,102912
224972,59072,102912
225023,59066,102896
225074,59080,102893
225133,59052,102893
225176,59051,102884
225227,59053,102895
225278,59061,102899
225333,59066,102909
225380,59042,102877
225431,59059,102888
225493,59058,102892
225533,59039,102877
225584,59041,102900
225635,59048,102878
225693,59039,102848
225737,59043,102892
225789,59027,102856
225840,59027,102856
225893,59050,102852
225942,59048,102880
225993,59025,102861
226052,59025,102855
226095,59041,102842
226146,59045,102872
226197,59020,102885
226254,59017,102877
226299,59039,102871
226350,58993,102869
226401,59011,102871
226454,58993,102873
226503,59030,102862
226554,59005,102867
226614,58983,102858
226656,58990,102866
226707,59020,102862
226758,59001,102858
226814,58991,102854
226860,58978,102838
226911,58991,102849
226973,58996,102834
227014,58972,102825
227065,58977,102851
227116,58983,102830
227173,58993,102846
227218,58989,102857
227269,58971,102825
227320,58976,102833
227373,58977,102834
227422,58978,102837
227473,58958,102818
227534,58938,102822
227575,58974,102818
227626,58954,102827
227677,58956,102822
227734,58954,102820
227779,58961,102822
227830,58951,102809
227881,58965,102818
227933,58956,102829
227983,58956,102823
228034,58947,102819
228094,58930,102808
228136,58934,102808
228187,58937,102807
228239,58926,102801
228294,58933,102812
228341,58928,102816
228392,58914,102804
228453,58927,102808
228494,58915,102796
228545,58912,102804
228596,58913,102806
228653,58911,102806
228698,58918,102799
228749,58905,102774
228800,58898,102797
228853,58910,102782
228902,58894,102788
228953,58890,102796
229014,58882,102794
229055,58895,102782
229106,58896,102788
229157,58908,102790
229213,58897,102793
229259,58888,102758
229310,58894,102780
229361,58902,102775
229413,58881,102780
229464,58886,102792
229515,58893,102784
229574,58897,102765
229617,58881,102777
229668,58859,102765
229719,58866,102765
229774,58860,102761
229821,58881,102767
229872,58866,102767
229933,58841,102761
229974,58874,102744
230025,58862,102768
230076,58841,102749
230133,58861,102731
230178,58852,102749
230229,58840,102748
230280,58845,102740
230334,58861,102727
230382,58849,102751
230433,58813,102747
230495,58819,102757
230535,58841,102747
230586,58853,102747
230637,58811,102756
230695,58810,102745
230740,58794,102725
230791,58827,102734
230842,58802,102747
230895,58797,102740
230944,58789,102753
230995,58792,102740
231054,58821,102737
231097,58791,102736
231148,58789,102735
231199,58787,102730
231254,58789,102732
231301,58793,102728
231352,58797,102721
231415,58759,102718
231454,58777,102743
231505,58755,102718
231556,58768,102714
231614,58781,102721
231658,58778,102727
231709,58756,102725
231760,58760,102714
231814,58764,102710
231862,58762,102718
231914,58756,102711
231975,58749,102697
232016,58743,102705
232067,58743,102709
232118,58723,102701
232175,58727,102703
232220,58725,102697
232271,58738,102712
232322,58727,102705
232375,58712,102710
232424,58729,102708
232475,58724,102712
232534,58730,102703
232577,58720,102696
232628,58726,102705
232679,58705,102687
232735,58693,102687
232781,58704,102698
232832,58707,102697
232883,58716,102695
232935,58705,102713
232985,58708,102674
233036,58689,102695
233094,58700,102697
233139,58695,102687
233190,58698,102717
233241,58681,102691
233294,58681,102676
233343,58679,102687
233394,58674,102663
233455,58682,102654
233496,58662,102671
233547,58658,102677
233598,58675,102668
233655,58676,102664
233700,58651,102658
233751,58687,102691
233802,58641,102675
233855,58682,102680
233904,58632,102683
233955,58633,102686
234015,58670,102686
234057,58663,102662
234108,58618,102670
234159,58625,102676
234215,58660,102680
234261,58647,102667
234312,58618,102672
234364,58622,102671
234415,58642,102679
234466,58640,102654
234517,58622,102656
234576,58597,102663
234619,58604,102660
234670,58623,102670
234721,58602,102669
234776,58593,102668
234823,58607,102653
234874,58613,102665
234935,58613,102661
234976,58592,102637
235027,58614,102656
235078,58625,102665
235135,58601,102667
235180,58593,102684
235231,58598,102651
235282,58587,102646
235336,58568,102645
235384,58572,102644
235435,58593,102647
235495,58576,102650
235537,58572,102648
235589,58575,102659
235640,58560,102646
235695,58570,102657
235742,58571,102651
235793,58561,102649
235844,58562,102650
235895,58561,102648
235946,58546,102628
235997,58550,102635
236056,58544,102644
236099,58549,102636
236150,58539,102627
236201,58559,102635
236256,58543,102651
236303,58543,102630
236354,58550,102641
236416,58549,102636
236456,58550,102629
236507,58541,102640
236558,58543,102626
236616,58531,102617
236660,58530,102653
236711,58526,102599
236762,58519,102614
236816,58540,102618
236865,58547,102627
236916,58504,102615
236975,58507,102615
237018,58533,102592
237069,58534,102632
237120,58513,102609
237175,58524,102618
237222,58503,102609
237273,58519,102612
237324,58494,102609
237377,58474,102595
237426,58514,102600
237477,58478,102616
237536,58503,102616
237579,58452,102606
237630,58491,102609
237681,58467,102602
237737,58453,102614
237783,58458,102606
237834,58462,102607
237896,58491,102601
237937,58460,102591
237987,58446,102593
238038,58454,102598
238096,58472,102585
238141,58457,102585
238192,58427,102569
238243,58455,102591
238296,58457,102579
238345,58455,102581
238396,58427,102596
238457,58415,102584
238498,58448,102587
238549,58433,102601
238600,58451,102583
238657,58424,102577
238702,58427,102560
238753,58416,102569
238804,58454,102572
238857,58412,102556
238906,58418,102600
238957,58427,102558
239017,58420,102561
239059,58407,102563
239110,58408,102577
239161,58418,102576
239217,58406,102571
239263,58408,102570
239315,58408,102571
239376,58400,102563
239417,58394,102552
239468,58387,102564
239519,58386,102566
239576,58387,102568
239621,58391,102558
239672,58380,102550
239723,58393,102559
239776,58387,102558
239825,58385,102557
239876,58372,102543
239937,58386,102559
239978,58385,102552
240029,58384,102544
240080,58371,102552
240136,58369,102541
240182,58365,102508
240233,58359,102542
240284,58358,102531
240336,58364,102543
240386,58359,102556
240437,58348,102531
240497,58376,102535
240540,58372,102540
240591,58345,102532
240642,58340,102524
240697,58361,102515
240744,58372,102506
240795,58352,102506
240856,58337,102511
240897,58361,102525
240948,58350,102515
240999,58306,102518
241058,58308,102505
241101,58351,102514
241152,58302,102506
241203,58312,102520
241258,58301,102507
241305,58322,102507
241356,58287,102520
241418,58297,102511
241458,58327,102495
241509,58319,102506
241560,58284,102491
241618,58281,102493
241662,58273,102472
241713,58296,102482
241765,58289,102486
241818,58273,102489
241867,58266,102486
241918,58280,102475
241977,58270,102473
242020,58257,102473
242071,58253,102484
242122,58249,102482
242177,58259,102475
242224,58245,102472
242275,58252,102467
242326,58255,102444
242377,58246,102469
242428,58237,102439
242479,58248,102459
242538,58231,102456
242581,58233,102451
242632,58226,102479
242683,58220,102458
242737,58230,102448
242785,58231,102448
242836,58218,102451
242898,58219,102448
242938,58203,102440
242990,58212,102427
243041,58229,102433
243098,58198,102445
243143,58201,102440
243194,58210,102442
243245,58204,102417
243298,58191,102437
243347,58205,102437
243398,58206,102438
243457,58208,102429
243500,58200,102435
243551,58178,102417
243602,58174,102419
243657,58180,102398
243704,58185,102407
243755,58179,102408
243806,58185,102416
243858,58206,102411
243908,58201,102394
243959,58164,102400
244017,58171,102398
244061,58164,102390
244112,58183,102419
244163,58149,102372
244217,58155,102387
244266,58151,102398
244317,58154,102382
244378,58176,102391
244419,58130,102366
244470,58136,102382
244521,58156,102387
244578,58161,102411
244623,58168,102415
244674,58114,102381
244725,58127,102403
244778,58165,102394
244827,58116,102390
244878,58120,102372
244939,58102,102377
244980,58129,102363
245031,58106,102367
245082,58101,102371
245138,58116,102374
245184,58114,102355
245235,58097,102364
245286,58096,102357
245338,58103,102365
245388,58110,102365
245440,58100,102358
245499,58079,102343
245542,58080,102358
245593,58091,102351
245644,58079,102330
245699,58060,102347
245746,58059,102334
245797,58078,102338
245858,58065,102340
245899,58066,102319
245950,58075,102336
246001,58063,102322
246058,58060,102334
246103,58066,102356
246154,58065,102308
246205,58059,102337
246259,58054,102335
246307,58057,102336
246358,58036,102329
246418,58032,102319
246460,58030,102304
246511,58027,102323
246562,58015,102321
246618,58039,102328
246665,58025,102315
246716,58021,102319
246767,58042,102329
246818,58028,102328
246869,58029,102313
246920,58038,102310
246979,58024,102312
247022,58018,102335
247073,58009,102312
247124,58021,102307
247179,58015,102311
247226,58013,102305
247277,57996,102317
247338,58016,102316
247379,58018,102296
247430,57995,102309
247481,58007,102306
247539,58023,102295
247583,58015,102319
247634,58003,102297
247685,58002,102296
247739,58015,102323
247787,58013,102319
247838,57954,102271
247898,57982,102276
247941,58011,102277
247992,58014,102296
248043,57985,102297
248100,57978,102289
248145,57974,102281
248196,58003,102293
248247,57984,102307
248300,57948,102301
248349,57951,102314
248400,57951,102305
248459,57982,102297
248502,57951,102297
248553,57971,102291
248604,57950,102283
248659,57962,102287
248706,57930,102281
248757,57949,102287
248819,57959,102281
248860,57927,102273
248910,57929,102287
248961,57941,102284
249019,57939,102273
249063,57937,102284
249115,57924,102273
249166,57939,102281
249219,57936,102275
249268,57915,102267
249319,57896,102275
249380,57919,102267
249421,57912,102271
249472,57910,102273
249523,57909,102260
249580,57915,102275
249625,57916,102257
249676,57911,102271
249727,57898,102273
249780,57904,102274
249829,57907,102283
249880,57884,102263
249940,57887,102264
249982,57874,102267
250033,57887,102259
250084,57878,102254
250140,57863,102258
250186,57882,102254
250237,57913,102255
250299,57886,102241
250340,57890,102282
250391,57879,102260
250442,57884,102244
250499,57884,102268
250544,57875,102250
250595,57882,102261
250646,57864,102248
250699,57864,102252
250748,57870,102255
250799,57858,102244
250860,57870,102234
250901,57868,102244
250952,57885,102245
251003,57866,102233
251060,57874,102231
251105,57862,102219
251156,57880,102234
251207,57849,102254
251261,57831,102227
251309,57821,102230
251360,57832,102241
251420,57856,102230
251462,57817,102225
251513,57828,102228
251565,57825,102234
251620,57854,102228
251667,57847,102236
251718,57827,102236
251769,57845,102233
251820,57856,102247
251871,57855,102220
251922,57842,102217
251981,57823,102212
252024,57816,102214
252075,57818,102233
252126,57813,102210
252181,57809,102206
252228,57819,102211
252279,57809,102206
252340,57824,102209
252381,57806,102209
252432,57812,102202
252483,57825,102198
252541,57803,102186
252585,57804,102190
252636,57801,102194
252687,57797,102189
252741,57793,102193
252790,57788,102191
252841,57789,102199
252900,57784,102191
252943,57781,102192
252994,57782,102193
253045,57780,102201
253100,57783,102198
253147,57783,102175
253198,57767,102173
253249,57763,102178
253300,57772,102173
253351,57766,102170
253402,57783,102173
253461,57770,102161
253504,57770,102168
253555,57778,102175
253606,57768,102179
253660,57757,102184
253708,57765,102162
253759,57764,102156
253821,57764,102151
253861,57752,102135
253912,57751,102161
253963,57754,102148
254021,57767,102132
254066,57773,102177
254117,57747,102133
254168,57747,102134
254221,57765,102148
254270,57764,102153
254321,57724,102170
254382,57709,102159
254423,57756,102142
254474,57757,102149
254525,57714,102141
254582,57710,102146
254627,57738,102138
254678,57701,102134
254729,57737,102148
254782,57702,102148
254831,57717,102126
254882,57717,102131
254942,57700,102136
254984,57706,102131
255035,57717,102138
255086,57698,102136
255142,57690,102138
255188,57680,102126
255239,57692,102130
255301,57699,102132
255342,57690,102120
255393,57682,102123
255444,57694,102130
255501,57690,102114
255546,57686,102114
255597,57681,102112
255648,57696,102106
255701,57680,102110
255750,57685,102126
255801,57652,102114
255862,57664,102118
255903,57672,102124
255954,57653,102114
256005,57666,102111
256062,57656,102120
256107,57665,102089
256158,57651,102100
256209,57681,102116
256261,57657,102116
256311,57661,102136
256362,57652,102093
256422,57644,102102
256464,57649,102112
256516,57647,102099
256567,57647,102090
256622,57646,102092
256669,57655,102087
256720,57650,102098
256781,57628,102092
256822,57656,102102
256873,57658,102099
256924,57618,102079
256981,57643,102081
257026,57652,102095
257077,57618,102084
257128,57618,102092
257183,57609,102084
257230,57637,102085
257281,57606,102098
257343,57578,102088
257383,57591,102079
257434,57633,102083
257485,57592,102093
257543,57586,102082
257587,57581,102084
257638,57623,102081
257689,57595,102071
257743,57581,102074
257792,57577,102076
257843,57588,102076
257902,57608,102069
257945,57577,102076
257996,57573,102084
258047,57566,102077
258102,57574,102088
258149,57593,102084
258200,57585,102079
258251,57595,102075
258302,57570,102098
258353,57557,102038
258404,57570,102072
258463,57573,102059
258506,57571,102072
