Millis,Red,IR
1440560,62050,104414
1440614,62047,104437
1440674,62059,104432
1440720,62046,104426
1440773,62067,104431
1440835,62049,104429
1440879,62048,104403
1440932,62078,104433
1440995,62061,104432
1441039,62068,104461
1441092,62039,104412
1441154,62056,104419
1441198,62062,104431
1441251,62034,104413
1441304,62034,104407
1441357,62052,104424
1441410,62066,104424
1441464,62023,104440
1441517,62020,104434
1441570,62020,104427
1441623,62027,104440
1441676,62055,104431
1441729,62025,104434
1441782,62035,104434
1441835,62040,104431
1441889,62040,104439
1441942,62042,104405
1441996,61998,104389
1442048,62023,104414
1442101,62027,104421
1442156,62016,104413
1442207,62021,104427
1442260,62038,104425
1442315,62030,104423
1442367,62032,104426
1442420,62028,104432
1442476,62027,104421
1442526,62026,104414
1442579,62032,104410
1442636,62023,104413
1442685,62015,104408
1442739,62008,104408
1442795,62011,104403
1442845,62018,104408
1442898,62022,104428
1442956,62006,104426
1443004,62020,104445
1443057,62040,104410
1443116,62005,104419
1443164,62012,104421
1443217,62027,104416
1443275,62014,104407
1443323,61990,104405
1443376,62004,104402
1443435,61995,104406
1443482,61988,104393
1443535,62008,104389
1443596,61992,104387
1443642,62005,104398
1443695,61992,104398
1443755,62001,104388
1443801,62001,104391
1443854,61970,104397
1443915,62003,104404
1443960,61998,104358
1444014,61986,104373
1444076,61990,104374
1444120,62002,104365
1444173,61943,104350
1444235,61975,104349
1444279,61991,104377
1444332,61956,104377
1444385,61965,104375
1444439,61993,104374
1444492,61989,104358
1444545,61949,104372
1444598,61942,104378
1444651,61985,104383
1444704,61946,104370
1444757,61924,104342
1444810,61926,104339
1444864,61945,104355
1444917,61958,104351
1444970,61950,104379
1445023,61963,104343
1445077,61931,104353
1445129,61936,104355
1445182,61940,104356
1445237,61937,104357
1445289,61923,104364
1445342,61938,104348
1445396,61932,104369
1445448,61916,104343
1445501,61916,104349
1445556,61924,104344
1445607,61921,104344
1445660,61924,104337
1445717,61925,104338
1445767,61921,104341
1445820,61912,104334
1445876,61932,104345
1445926,61924,104328
1445979,61915,104343
1446036,61920,104332
1446085,61917,104332
1446139,61900,104332
1446197,61891,104332
1446245,61895,104327
1446298,61913,104341
1446356,61909,104331
1446404,61894,104323
1446457,61911,104335
1446516,61926,104338
1446564,61899,104330
1446617,61918,104319
1446677,61896,104330
1446723,61892,104313
1446776,61904,104312
1446837,61891,104291
1446882,61896,104321
1446935,61866,104288
1446996,61902,104302
1447042,61889,104294
1447095,61875,104285
1447157,61891,104294
1447201,61866,104279
1447254,61874,104308
1447317,61889,104306
1447360,61851,104302
1447414,61852,104290
1447467,61843,104297
1447520,61874,104279
1447573,61836,104284
1447626,61885,104314
1447679,61912,104319
1447732,61907,104303
1447785,61856,104278
1447839,61853,104290
1447892,61863,104286
1447945,61869,104283
1447998,61854,104270
1448051,61839,104292
1448104,61851,104255
1448157,61844,104274
1448210,61845,104277
1448264,61847,104264
1448318,61833,104247
1448370,61841,104271
1448423,61842,104249
1448477,61841,104293
1448529,61850,104274
1448582,61830,104263
1448637,61828,104257
1448689,61837,104256
1448742,61823,104257
1448798,61828,104253
1448848,61826,104248
1448901,61825,104258
1448958,61838,104259
1449007,61831,104235
1449060,61837,104264
1449117,61842,104264
1449167,61842,104250
1449220,61833,104250
1449278,61837,104240
1449326,61821,104235
1449379,61820,104228
1449438,61824,104233
1449485,61844,104233
1449539,61814,104234
1449597,61834,104243
1449645,61823,104235
1449698,61828,104227
1449758,61836,104229
1449804,61825,104238
1449857,61816,104228
1449918,61829,104247
1449964,61831,104221
1450017,61782,104221
1450079,61780,104212
1450123,61827,104218
1450176,61776,104226
1450239,61791,104221
1450282,61786,104210
1450335,61804,104225
1450398,61823,104218
1450442,61785,104244
1450495,61821,104201
1450559,61776,104205
1450601,61790,104199
1450654,61763,104197
1450707,61777,104190
1450760,61767,104185
1450814,61771,104227
1450867,61759,104187
1450920,61756,104178
1450973,61761,104159
1451026,61772,104198
1451079,61755,104192
1451132,61753,104186
1451185,61772,104170
1451239,61755,104167
1451292,61756,104183
1451345,61754,104155
1451399,61741,104140
1451451,61748,104164
1451504,61745,104174
1451559,61743,104195
1451610,61735,104177
1451664,61746,104177
1451718,61754,104173
1451770,61757,104180
1451823,61762,104165
1451879,61750,104170
1451929,61752,104162
1451982,61745,104141
1452039,61733,104149
1452089,61738,104155
1452142,61723,104140
1452198,61734,104150
1452248,61753,104153
1452301,61742,104148
1452358,61739,104157
1452407,61733,104157
1452460,61755,104143
1452519,61745,104140
1452567,61762,104150
1452620,61720,104121
1452678,61717,104114
1452726,61743,104131
1452779,61707,104098
1452838,61720,104121
1452885,61719,104122
1452939,61710,104111
1452999,61725,104131
1453045,61742,104114
1453098,61704,104139
1453160,61701,104120
1453204,61737,104121
1453257,61666,104119
1453320,61675,104103
1453364,61669,104089
1453417,61679,104092
1453479,61698,104091
1453523,61662,104094
1453576,61692,104091
1453640,61669,104088
1453682,61667,104093
1453735,61661,104082
1453789,61675,104091
1453842,61692,104091
1453895,61691,104065
1453948,61671,104078
1454001,61650,104075
1454054,61657,104069
1454107,61644,104057
1454160,61633,104053
1454214,61644,104038
1454267,61643,104058
1454320,61653,104066
1454373,61633,104076
1454426,61664,104058
1454480,61634,104053
1454532,61647,104063
1454585,61646,104052
1454640,61635,104039
1454692,61639,104051
1454745,61627,104017
1454799,61626,104042
1454851,61626,104030
1454904,61603,104024
1454959,61621,104036
1455010,61628,104043
1455064,61613,104032
1455120,61606,104039
1455170,61608,104030
1455223,61601,104033
1455279,61620,104026
1455329,61608,103987
1455382,61606,104013
1455439,61603,104010
1455489,61598,103994
1455542,61586,103984
1455600,61589,104000
1455648,61593,104007
1455701,61604,103998
1455759,61576,103978
1455807,61589,103996
1455860,61599,103997
1455919,61596,104006
1455967,61593,103995
1456020,61586,103976
1456080,61571,103985
1456126,61575,103962
1456179,61572,103958
1456240,61559,103951
1456285,61581,103967
1456339,61552,103954
1456399,61571,103955
1456445,61559,103966
1456498,61562,103943
1456560,61564,103945
1456604,61560,103953
1456657,61555,103935
1456720,61551,103946
1456764,61523,103968
1456817,61554,103943
1456881,61517,103926
1456923,61548,103926
1456976,61503,103929
1457029,61527,103943
1457082,61557,103936
1457135,61549,103923
1457189,61484,103922
1457242,61497,103925
1457295,61502,103915
1457348,61503,103913
1457401,61513,103895
1457454,61479,103892
1457507,61487,103891
1457560,61510,103892
1457614,61497,103896
1457667,61482,103880
1457721,61469,103865
1457773,61478,103885
1457826,61488,103884
1457880,61476,103882
1457932,61456,103866
1457985,61462,103878
1458040,61472,103869
1458092,61464,103872
1458145,61446,103840
1458201,61434,103851
1458251,61452,103851
1458304,61458,103846
1458361,61445,103858
1458410,61451,103867
1458464,61442,103866
1458520,61453,103860
1458570,61454,103857
1458623,61446,103868
1458681,61449,103868
1458729,61461,103884
1458782,61461,103836
1458841,61412,103835
1458889,61433,103840
1458942,61430,103838
1459000,61426,103833
1459048,61425,103845
1459101,61439,103828
1459161,61414,103851
1459207,61423,103826
1459260,61425,103830
1459321,61418,103829
1459367,61427,103820
1459420,61400,103820
1459480,61403,103804
1459526,61406,103812
1459579,61374,103798
1459640,61400,103804
1459685,61394,103789
1459739,61410,103792
1459801,61398,103772
1459845,61412,103817
1459898,61380,103793
1459962,61386,103803
1460004,61408,103806
1460057,61363,103798
1460110,61372,103797
1460164,61382,103793
1460217,61388,103792
1460270,61350,103785
1460323,61336,103794
1460376,61377,103797
1460429,61339,103785
1460482,61340,103778
1460535,61345,103775
1460589,61350,103790
1460642,61355,103789
1460695,61359,103804
1460748,61359,103770
1460802,61309,103758
1460854,61321,103761
1460907,61330,103764
1460962,61306,103747
1461014,61312,103767
1461067,61311,103758
1461121,61320,103775
1461173,61321,103770
1461226,61302,103767
1461282,61301,103765
1461332,61313,103755
1461385,61297,103746
1461442,61283,103749
1461492,61287,103751
1461545,61276,103722
1461601,61277,103727
1461651,61281,103734
1461704,61283,103754
1461761,61281,103745
1461810,61286,103753
1461864,61263,103748
1461922,61253,103734
1461970,61254,103752
1462023,61262,103737
1462081,61250,103723
1462129,61221,103722
1462182,61247,103732
1462241,61256,103735
1462289,61238,103725
1462342,61262,103714
1462402,61233,103716
1462448,61228,103695
1462501,61245,103731
1462561,61251,103708
1462607,61231,103710
1462660,61215,103712
1462721,61226,103715
1462767,61210,103691
1462820,61203,103697
1462882,61206,103706
1462926,61196,103678
1462979,61199,103689
1463042,61211,103687
1463085,61216,103712
1463139,61201,103674
1463201,61192,103680
1463245,61219,103687
1463298,61208,103686
1463351,61156,103653
1463404,61146,103663
1463457,61183,103698
1463510,61140,103676
1463564,61139,103680
1463617,61141,103659
1463670,61158,103691
1463723,61168,103673
1463776,61143,103669
1463829,61142,103681
1463882,61160,103671
1463935,61161,103666
1463989,61133,103644
1464043,61122,103648
1464095,61127,103667
1464148,61136,103662
1464202,61146,103673
1464254,61125,103666
1464307,61138,103668
1464362,61125,103665
1464414,61129,103657
1464467,61125,103662
1464523,61107,103647
1464573,61099,103633
1464626,61106,103639
1464682,61106,103642
1464732,61091,103646
1464785,61091,103628
1464842,61105,103634
1464892,61102,103637
1464945,61102,103651
1465003,61088,103645
1465051,61088,103660
1465104,61114,103648
1465163,61071,103633
1465210,61065,103619
1465264,61068,103631
1465322,61075,103629
1465370,61064,103625
1465423,61077,103624
1465483,61066,103631
1465529,61070,103621
1465582,61066,103621
1465643,61049,103619
1465689,61054,103613
1465742,61059,103624
1465802,61053,103613
1465848,61036,103601
1465901,61031,103594
1465963,61045,103592
1466007,61021,103561
1466060,61032,103586
1466123,61033,103574
1466167,61045,103619
1466220,61036,103574
1466282,61026,103574
1466326,61036,103590
1466379,61008,103593
1466432,61019,103592
1466485,61032,103580
1466539,61025,103580
1466592,60974,103582
1466645,60968,103565
1466698,60959,103571
1466751,60967,103572
1466804,60997,103567
1466857,60962,103555
1466910,60953,103562
1466964,60971,103564
1467017,60970,103570
1467070,60980,103562
1467124,60946,103545
1467176,60962,103565
1467229,60946,103542
1467284,60922,103531
1467335,60929,103537
1467389,60935,103542
1467443,60939,103537
1467495,60943,103543
1467548,60920,103533
1467604,60931,103543
1467654,60945,103531
1467707,60931,103534
1467764,60931,103542
1467814,60936,103538
1467867,60912,103540
1467923,60922,103522
1467973,60922,103510
1468026,60903,103515
1468084,60886,103524
1468132,60903,103531
1468185,60923,103511
1468244,60883,103522
1468292,60905,103514
1468345,60882,103509
1468403,60885,103504
1468451,60886,103508
1468504,60893,103507
1468563,60885,103521
1468610,60877,103501
1468664,60855,103471
1468724,60839,103467
1468770,60860,103473
1468823,60822,103462
1468883,60856,103478
1468929,60884,103500
1468982,60807,103446
1469043,60829,103461
1469089,60836,103444
1469142,60842,103477
1469204,60856,103477
1469248,60828,103470
1469301,60795,103477
1469365,60803,103468
1469407,60830,103460
1469460,60795,103464
1469514,60819,103472
1469567,60830,103456
1469620,60835,103458
1469673,60812,103450
1469726,60803,103467
1469779,60823,103479
1469832,60793,103446
1469885,60778,103452
1469939,60795,103446
1469992,60788,103454
1470045,60792,103457
1470098,60780,103469
1470151,60803,103445
1470205,60756,103442
1470257,60783,103453
1470310,60782,103449
1470365,60759,103415
1470417,60776,103447
1470470,60773,103425
1470524,60773,103454
1470576,60762,103443
1470629,60741,103424
1470684,60744,103427
1470735,60745,103421
1470789,60729,103435
1470845,60730,103431
1470895,60739,103433
1470948,60735,103433
1471004,60753,103431
1471054,60746,103421
1471107,60750,103441
1471164,60744,103441
1471214,60756,103473
1471267,60745,103418
1471325,60740,103403
1471373,60722,103408
1471426,60717,103420
1471484,60737,103419
1471532,60739,103431
1471585,60713,103407
1471644,60732,103419
1471692,60718,103415
1471745,60722,103404
1471805,60743,103418
1471851,60734,103435
1471904,60708,103387
1471965,60725,103416
1472010,60724,103421
1472064,60652,103416
1472126,60684,103411
1472170,60676,103397
1472223,60668,103410
1472285,60702,103405
1472329,60682,103393
1472382,60671,103410
1472445,60693,103393
1472489,60677,103402
1472542,60673,103407
1472595,60671,103403
1472648,60687,103395
1472701,60657,103397
1472754,60666,103379
1472807,60655,103379
1472860,60658,103376
1472914,60650,103386
1472967,60646,103365
1473020,60639,103372
1473073,60677,103387
1473126,60660,103376
1473179,60651,103409
1473232,60675,103383
1473285,60654,103387
1473339,60657,103389
1473392,60633,103371
1473446,60625,103365
1473498,60625,103376
1473551,60636,103372
1473605,60628,103395
1473657,60623,103378
1473710,60637,103389
1473765,60635,103382
1473817,60636,103376
1473870,60641,103365
1473926,60640,103387
1473976,60634,103379
1474029,60626,103375
1474086,60635,103386
1474135,60634,103352
1474189,60607,103359
1474245,60614,103365
1474295,60611,103357
1474348,60597,103351
1474406,60619,103365
1474454,60618,103366
1474507,60612,103342
1474566,60605,103334
1474614,60621,103366
1474667,60593,103343
1474725,60611,103342
1474773,60588,103359
1474826,60584,103349
1474886,60602,103360
1474932,60558,103336
1474985,60572,103349
1475046,60587,103360
1475092,60589,103344
1475145,60577,103330
1475207,60566,103335
1475251,60585,103334
1475304,60561,103317
1475367,60549,103339
1475410,60561,103323
1475464,60560,103331
1475526,60569,103328
1475570,60540,103339
1475623,60566,103312
1475687,60521,103310
1475729,60543,103317
1475782,60539,103321
1475835,60550,103314
1475889,60555,103318
1475942,60557,103327
1475995,60535,103318
1476048,60552,103315
1476101,60564,103313
1476154,60549,103333
1476207,60540,103323
1476260,60538,103325
1476314,60544,103318
1476367,60540,103311
1476420,60540,103312
1476473,60529,103303
1476527,60530,103308
1476579,60539,103313
1476632,60542,103303
1476687,60533,103339
1476739,60537,103306
1476792,60544,103317
1476846,60539,103316
1476898,60538,103309
1476951,60527,103291
1477007,60521,103281
1477057,60517,103285
1477110,60509,103283
1477167,60523,103295
1477217,60518,103290
1477270,60511,103288
1477326,60523,103283
1477376,60533,103260
1477429,60505,103269
1477486,60521,103280
1477535,60504,103290
1477588,60502,103251
1477647,60514,103249
1477695,60519,103266
1477748,60458,103266
1477808,60460,103257
1477854,60511,103264
1477907,60452,103261
1477968,60462,103257
1478013,60463,103250
1478067,60452,103255
1478127,60491,103264
1478173,60491,103236
1478226,60475,103250
1478288,60462,103264
1478332,60489,103246
1478385,60450,103231
1478448,60441,103223
1478492,60448,103220
1478545,60474,103236
1478607,60470,103227
1478651,60454,103267
1478704,60482,103234
1478767,60457,103240
1478810,60444,103239
1478863,60453,103238
1478917,60453,103228
1478970,60454,103236
1479023,60447,103226
1479076,60441,103217
1479129,60432,103221
1479182,60447,103216
1479235,60425,103212
1479288,60448,103221
1479342,60445,103212
1479395,60442,103220
1479448,60441,103229
1479501,60441,103234
1479554,60456,103224
1479607,60441,103213
1479660,60438,103211
1479713,60428,103204
1479768,60406,103177
1479820,60405,103196
1479873,60423,103208
1479927,60411,103188
1479979,60395,103201
1480032,60414,103195
1480087,60410,103194
1480138,60399,103177
1480192,60416,103187
1480248,60411,103190
1480298,60411,103185
1480351,60392,103185
1480407,60396,103164
1480457,60414,103164
1480510,60402,103158
1480567,60388,103172
1480617,60385,103196
1480670,60423,103178
1480728,60424,103160
1480776,60390,103167
1480829,60382,103150
1480888,60410,103169
1480935,60408,103171
1480988,60376,103187
1481049,60367,103161
1481095,60347,103159
1481148,60357,103160
1481208,60383,103160
1481254,60356,103152
1481307,60365,103150
1481368,60386,103167
1481413,60386,103175
1481467,60347,103140
1481529,60368,103159
1481573,60373,103155
1481626,60377,103157
1481688,60378,103170
1481732,60360,103156
1481785,60365,103169
1481848,60382,103160
1481892,60350,103151
1481945,60345,103155
1481998,60354,103158
1482051,60364,103158
1482104,60358,103144
1482157,60353,103135
1482210,60349,103146
1482263,60358,103149
1482317,60347,103155
1482370,60355,103145
1482423,60344,103143
1482476,60342,103140
1482529,60325,103125
1482582,60319,103159
1482635,60351,103143
1482688,60336,103148
1482742,60337,103150
1482795,60332,103137
1482849,60310,103129
1482901,60322,103127
1482954,60320,103114
1483009,60321,103149
1483060,60299,103120
1483113,60304,103124
1483168,60314,103126
1483220,60320,103131
1483273,60301,103113
1483329,60302,103125
1483379,60310,103131
1483432,60291,103120
1483489,60322,103133
1483538,60305,103081
1483592,60275,103097
1483648,60292,103105
1483698,60273,103100
1483751,60261,103096
1483809,60310,103130
1483857,60276,103110
1483910,60253,103114
1483969,60289,103128
1484017,60306,103117
1484070,60263,103115
1484130,60272,103120
1484176,60281,103115
1484229,60255,103100
1484290,60245,103102
1484335,60248,103092
1484388,60259,103098
1484449,60256,103091
1484495,60265,103103
1484548,60266,103098
1484610,60238,103094
1484654,60247,103101
1484707,60231,103097
1484770,60234,103096
1484813,60227,103080
1484867,60233,103097
1484929,60241,103091
1484973,60217,103096
1485026,60237,103083
1485090,60208,103065
1485132,60216,103079
1485185,60202,103080
1485238,60220,103085
1485292,60215,103086
1485345,60210,103085
1485398,60204,103083
1485451,60209,103085
1485504,60212,103078
1485557,60222,103094
1485610,60210,103076
1485663,60206,103095
1485717,60217,103101
1485770,60200,103086
1485823,60201,103085
1485876,60196,103068
1485930,60185,103050
1485982,60189,103075
1486035,60195,103072
1486090,60189,103087
1486142,60188,103072
1486195,60184,103070
1486249,60190,103095
1486301,60245,103117
1486354,60240,103105
1486409,60217,103097
1486460,60221,103110
1486513,60198,103066
1486570,60201,103051
1486620,60201,103068
1486673,60158,103052
1486731,60151,103060
1486779,60189,103056
1486832,60137,103068
1486891,60142,103074
1486938,60137,103074
1486992,60155,103077
1487050,60166,103084
1487098,60181,103077
1487151,60140,103051
1487211,60115,103066
1487257,60151,103070
1487310,60144,103046
1487371,60103,103041
1487417,60107,103046
1487470,60122,103055
1487530,60137,103061
1487576,60119,103054
1487629,60135,103052
1487690,60122,103044
1487735,60123,103066
1487788,60129,103070
1487851,60120,103044
1487895,60111,103046
1487948,60116,103038
1488010,60108,103044
1488054,60107,103066
1488107,60127,103028
1488170,60099,103045
1488213,60090,103054
1488267,60098,103054
1488320,60107,103052
1488373,60092,103050
1488426,60088,103058
1488479,60082,103062
1488532,60087,103059
1488585,60090,103061
1488638,60076,103049
1488692,60078,103045
1488745,60075,103030
1488798,60063,103046
1488851,60081,103037
1488904,60071,103051
1488957,60081,103053
1489010,60087,103028
1489063,60086,103060
1489117,60088,103057
1489171,60096,103059
1489223,60098,103068
1489276,60091,103068
1489330,60092,103056
1489382,60099,103058
1489435,60089,103054
1489490,60089,103055
1489542,60084,103055
1489595,60082,103059
1489651,60104,103062
1489701,60084,103080
1489754,60071,103067
1489811,60112,103072
1489860,60102,103055
1489913,60063,103072
1489972,60041,103065
1490020,60043,103081
1490073,60080,103058
1490131,60067,103055
1490179,60043,103052
1490232,60069,103071
1490291,60067,103044
1490338,60048,103043
1490392,60062,103054
1490452,60053,103077
1490498,60060,103062
1490551,60017,103035
1490611,60021,103036
1490657,60008,103032
1490710,60020,103038
1490771,60029,103046
1490817,60032,103046
1490870,60017,103041
1490932,60006,103021
1490976,60019,103017
1491029,60017,103020
1491092,60004,103009
1491135,60005,103020
1491188,60011,103031
1491251,60008,103025
1491295,59995,103020
1491348,59992,103020
1491401,60000,103033
1491454,59993,103006
1491507,59966,102997
1491560,59994,103024
1491613,59999,103029
1491667,59987,103017
1491720,59971,102990
1491773,59959,103010
1491826,59983,103003
1491879,59970,102992
1491932,59952,102981
1491985,59958,103022
1492038,59991,103007
1492092,59975,102995
1492145,59948,102980
1492198,59948,102997
1492252,59981,102986
1492304,59950,102992
1492357,59939,102977
1492412,59963,102987
1492463,59956,102986
1492517,59924,102960
1492571,59929,102970
1492623,59919,102974
1492676,59921,102978
1492732,59943,102970
1492782,59902,102975
1492835,59906,102994
1492892,59935,102977
1492942,59922,102946
1492995,59931,102985
1493053,59903,102960
1493101,59913,102971
1493154,59927,102972
1493213,59892,102957
1493260,59867,102963
1493313,59928,102975
1493372,59906,102959
1493420,59882,102949
1493473,59902,102971
1493533,59893,102966
1493579,59889,102960
1493632,59891,102965
1493693,59855,102946
1493738,59854,102965
1493792,59896,102975
1493852,59894,102966
1493898,59877,102965
1493951,59843,102950
1494013,59857,102936
1494057,59879,102961
1494110,59857,102944
1494173,59849,102948
1494217,59852,102937
1494270,59839,102947
1494332,59863,102956
1494376,59855,102967
1494429,59847,102947
1494482,59841,102958
1494535,59852,102951
1494588,59851,102945
1494642,59837,102943
1494695,59835,102942
1494748,59842,102943
1494801,59822,102916
1494854,59823,102935
1494907,59836,102925
1494960,59836,102930
1495013,59823,102916
1495067,59838,102949
1495120,59822,102936
1495173,59821,102924
1495226,59838,102938
1495279,59837,102942
1495332,59830,102925
1495385,59818,102940
1495438,59832,102933
1495493,59839,102958
1495545,59845,102946
1495598,59829,102927
1495652,59822,102931
1495704,59847,102961
1495757,59841,102927
1495814,59824,102945
1495863,59815,102969
1495917,59831,102987
1495973,59874,102970
1496023,59868,102980
1496076,59827,102999
1496134,59830,102983
1496182,59858,102967
1496235,59828,102975
1496294,59822,102988
1496342,59818,102984
1496395,59847,102991
1496453,59841,102987
1496501,59816,102977
1496554,59835,102984
1496613,59846,102980
1496660,59847,102988
1496713,59836,102987
1496774,59820,102985
1496820,59818,102978
1496873,59814,102984
1496933,59825,102970
1496979,59801,102953
1497032,59819,102971
1497093,59809,102968
1497138,59818,102977
1497192,59813,102971
1497254,59813,102970
1497298,59817,102964
1497351,59818,102984
1497413,59817,102986
1497457,59809,103010
1497510,59829,102987
1497573,59809,102989
1497617,59804,102976
1497670,59790,102969
1497723,59798,102984
1497776,59805,102979
1497829,59799,102979
1497882,59784,102977
1497935,59805,102978
1497988,59804,102975
1498042,59796,102972
1498095,59799,102976
1498148,59805,102956
1498201,59773,102967
1498254,59789,102978
1498307,59795,102972
1498360,59769,102965
1498413,59774,102943
1498467,59780,102964
1498520,59775,102953
1498574,59792,102948
1498626,59775,102960
1498679,59775,102944
1498734,59791,102957
1498785,59790,102961
1498838,59755,102949
1498893,59759,102952
1498945,59767,102950
1498998,59750,102940
1499054,59773,102945
1499104,59736,102949
1499157,59729,102969
1499214,59774,102966
1499263,59774,102945
1499317,59757,102971
1499375,59745,102971
1499423,59745,102988
1499476,59788,102970
1499534,59765,102971
1499582,59740,102958
1499635,59746,102955
1499694,59763,102960
1499742,59756,102951
1499795,59750,102957
1499855,59729,102966
1499901,59749,102963
1499954,59746,102963
1500015,59741,102962
1500060,59739,102964
1500113,59762,102970
1500174,59749,102973
1500220,59751,102980
1500273,59726,102956
1500335,59741,102939
1500379,59744,102944
1500432,59731,102960
1500495,59723,102956
1500538,59716,102962
1500592,59720,102978
1500654,59726,102964
1500698,59716,102971
1500751,59734,102972
1500804,59720,102973
1500857,59727,102974
1500910,59737,102967
1500963,59748,102986
1501017,59730,102981
1501070,59719,102960
1501123,59720,102959
1501176,59711,102955
1501229,59707,102939
1501282,59682,102916
1501335,59669,102926
1501388,59692,102969
1501442,59725,102956
1501495,59708,102963
1501548,59713,102971
1501601,59717,102965
1501655,59735,102953
1501707,59707,102972
1501760,59686,102939
1501815,59709,102962
1501867,59721,102965
1501920,59672,102958
1501976,59660,102935
1502026,59705,102955
1502079,59688,102981
1502136,59699,102980
1502185,59701,102976
1502238,59696,103000
1502295,59755,103007
1502345,59763,102989
1502398,59731,103010
1502456,59718,103008
1502504,59744,103003
1502557,59735,102998
1502616,59718,103006
1502663,59699,103002
1502717,59737,103010
1502775,59739,103009
1502823,59726,102984
1502876,59699,103001
1502936,59710,103011
1502982,59721,102995
1503035,59703,103004
1503096,59710,103016
1503142,59715,102991
1503195,59679,102959
1503255,59682,102983
1503301,59708,103007
1503354,59694,102985
1503416,59707,103011
1503460,59719,103010
1503513,59668,102997
1503576,59694,103007
1503620,59704,102994
1503673,59701,103012
1503735,59705,103011
1503779,59689,103032
1503832,59708,103010
1503885,59694,102992
1503938,59677,102987
1503992,59669,102976
1504045,59692,103000
1504098,59690,102984
1504151,59681,102980
1504204,59688,102997
1504257,59709,102999
1504310,59694,102975
1504363,59678,102980
1504417,59701,102970
1504470,59726,103031
1504523,59710,103004
1504576,59689,102971
1504629,59688,102981
1504682,59676,102985
1504735,59709,102986
1504788,59712,103007
1504842,59667,102965
1504896,59691,103002
1504948,59701,102989
1505001,59685,103016
1505057,59671,102998
1505107,59708,102996
1505160,59654,102998
1505217,59646,102993
1505267,59650,102997
1505320,59657,102989
1505376,59678,102976
1505426,59644,102977
1505479,59658,102975
1505537,59640,102980
1505585,59673,102966
1505638,59671,102983
1505697,59650,102997
1505745,59651,103000
1505798,59674,102990
1505856,59652,102983
1505904,59651,102992
1505957,59654,102980
1506016,59655,102982
1506063,59657,102982
1506117,59666,102992
1506177,59647,102983
1506223,59656,102978
1506276,59641,102974
1506336,59662,102966
1506382,59654,102966
1506435,59659,102971
1506496,59660,102991
1506542,59655,102994
1506595,59645,102985
1506657,59645,102978
1506701,59656,102960
1506754,59648,102983
1506816,59648,102993
1506860,59643,103013
1506913,59688,102991
1506976,59649,102968
1507020,59646,102974
1507073,59656,102997
1507126,59644,102976
1507179,59642,102968
1507232,59656,102999
1507285,59637,102981
1507338,59647,102986
1507392,59646,102971
1507445,59653,102981
1507498,59660,102982
1507551,59643,102953
1507604,59632,102971
1507657,59648,102974
1507710,59667,102975
1507763,59643,102962
1507817,59653,102955
1507870,59654,102990
1507923,59640,102944
1507977,59660,102957
1508029,59608,102969
1508082,59625,102980
1508137,59682,102978
1508188,59676,102983
1508242,59597,102948
1508298,59585,102961
1508348,59611,102964
1508401,59636,102952
1508457,59591,102887
1508507,59509,102882
1508560,59576,102936
1508617,59597,102927
1508667,59597,102906
1508720,59563,102898
1508778,59554,102920
1508826,59582,102951
1508879,59601,102919
1508937,59566,102909
1508985,59545,102906
1509038,59553,102905
1509097,59573,102918
1509145,59574,102919
1509198,59554,102915
1509258,59559,102904
1509304,59575,102916
1509357,59564,102910
1509418,59576,102908
1509463,59575,102919
1509517,59557,102918
1509577,59555,102919
1509623,59559,102910
1509676,59544,102927
1509738,59576,102922
1509782,59572,102886
1509835,59559,102924
1509898,59565,102915
1509942,59554,102920
1509995,59554,102910
1510057,59570,102913
1510101,59571,102917
1510154,59556,102910
1510207,59560,102893
1510260,59567,102898
1510313,59565,102896
1510367,59545,102896
1510420,59547,102908
1510473,59554,102903
1510526,59552,102890
1510579,59567,102891
1510632,59541,102873
1510685,59549,102874
1510738,59567,102894
1510792,59562,102911
1510845,59553,102885
1510899,59532,102888
1510951,59527,102891
1511004,59528,102899
1511058,59556,102878
1511110,59520,102900
1511163,59534,102892
1511218,59553,102891
1511270,59547,102875
1511323,59522,102873
1511379,59522,102868
1511429,59546,102874
1511482,59537,102866
1511539,59512,102866
1511588,59514,102874
1511642,59521,102873
1511698,59549,102865
1511748,59549,102869
1511801,59546,102881
1511859,59529,102879
1511907,59545,102889
1511960,59553,102879
1512019,59538,102885
1512067,59541,102885
1512120,59548,102875
1512178,59553,102872
1512226,59554,102899
1512279,59565,102889
1512339,59562,102889
1512385,59550,102889
1512438,59559,102900
1512499,59561,102898
1512545,59546,102890
1512598,59548,102893
1512658,59552,102894
1512704,59552,102891
1512757,59551,102906
1512818,59554,102893
1512863,59538,102872
1512917,59553,102876
1512979,59554,102884
1513023,59557,102878
1513076,59562,102895
1513138,59565,102875
1513182,59549,102881
1513235,59543,102861
1513288,59566,102881
1513342,59567,102874
1513395,59567,102874
1513448,59532,102879
1513501,59557,102867
1513554,59565,102860
1513607,59535,102867
1513660,59558,102870
1513713,59561,102853
1513767,59558,102862
1513820,59580,102846
1513873,59575,102865
1513926,59542,102843
1513979,59555,102848
1514032,59576,102862
1514085,59548,102845
1514138,59566,102839
1514192,59559,102865
1514245,59556,102857
1514299,59589,102889
1514351,59588,102870
1514404,59554,102884
1514460,59544,102862
1514510,59588,102867
1514563,59559,102887
1514620,59545,102868
1514670,59533,102850
1514723,59558,102884
1514779,59594,102879
1514829,59550,102879
